"analysisId","Eval","predictionThreshold","preferenceThreshold","positiveCount","negativeCount","trueCount","falseCount","truePositiveCount","trueNegativeCount","falsePositiveCount","falseNegativeCount","f1Score","accuracy","sensitivity","falseNegativeRate","falsePositiveRate","specificity","positivePredictiveValue","falseDiscoveryRate","negativePredictiveValue","falseOmissionRate","positiveLikelihoodRatio","negativeLikelihoodRatio","diagnosticOddsRatio"
"Analysis_1002","test",0.0029781739,0.546874828792295,5344,14908,50,20202,35,14893,5309,15,0.0129773822766036,0.737112383962078,0.7,0.3,0.262795762795763,0.737204237204237,0.00654940119760479,0.993450598802395,0.998993828816743,0.00100617118325731,2.66366547372386,0.406942859061304,6.54555157907955
"Analysis_1002","test",0.0029781739,0.546874828792295,5344,14908,50,20202,35,14893,5309,15,0.0129773822766036,0.737112383962078,0.7,0.3,0.262795762795763,0.737204237204237,0.00654940119760479,0.993450598802395,0.998993828816743,0.00100617118325731,2.66366547372386,0.406942859061304,6.54555157907955
"Analysis_1002","test",0.0029781739,0.546874828792295,5344,14908,50,20202,35,14893,5309,15,0.0129773822766036,0.737112383962078,0.7,0.3,0.262795762795763,0.737204237204237,0.00654940119760479,0.993450598802395,0.998993828816743,0.00100617118325731,2.66366547372386,0.406942859061304,6.54555157907955
"Analysis_1002","test",0.0029781739,0.546874828792295,5344,14908,50,20202,35,14893,5309,15,0.0129773822766036,0.737112383962078,0.7,0.3,0.262795762795763,0.737204237204237,0.00654940119760479,0.993450598802395,0.998993828816743,0.00100617118325731,2.66366547372386,0.406942859061304,6.54555157907955
"Analysis_1002","test",0.0030777127,0.555033077894278,5134,15118,50,20202,35,15103,5099,15,0.0135030864197531,0.747481730199486,0.7,0.3,0.252400752400752,0.747599247599248,0.00681729645500584,0.993182703544994,0.999007805265247,0.000992194734753274,2.77336732692685,0.40128451301066,6.91122442308949
"Analysis_1002","test",0.0033053462,0.572635139643373,4261,15991,50,20202,32,15973,4229,18,0.0148457434469961,0.790292316808216,0.64,0.36,0.209335709335709,0.790664290664291,0.00750997418446374,0.992490025815536,0.998874366831343,0.00112563316865737,3.05729013951289,0.455313341263382,6.71469483198024
"Analysis_1002","test",0.0033053462,0.572635139643373,4261,15991,50,20202,32,15973,4229,18,0.0148457434469961,0.790292316808216,0.64,0.36,0.209335709335709,0.790664290664291,0.00750997418446374,0.992490025815536,0.998874366831343,0.00112563316865737,3.05729013951289,0.455313341263382,6.71469483198024
"Analysis_1002","test",0.0033053462,0.572635139643373,4261,15991,50,20202,32,15973,4229,18,0.0148457434469961,0.790292316808216,0.64,0.36,0.209335709335709,0.790664290664291,0.00750997418446374,0.992490025815536,0.998874366831343,0.00112563316865737,3.05729013951289,0.455313341263382,6.71469483198024
"Analysis_1002","test",0.0033053462,0.572635139643373,4261,15991,50,20202,32,15973,4229,18,0.0148457434469961,0.790292316808216,0.64,0.36,0.209335709335709,0.790664290664291,0.00750997418446374,0.992490025815536,0.998874366831343,0.00112563316865737,3.05729013951289,0.455313341263382,6.71469483198024
"Analysis_1002","test",0.0033328452,0.574668226466696,4241,16011,50,20202,32,15993,4209,18,0.0149149382428338,0.791279873592732,0.64,0.36,0.208345708345708,0.791654291654292,0.00754539023815138,0.992454609761849,0.998875772906127,0.00112422709387296,3.07181753385602,0.454743950478334,6.75504870515562
"Analysis_1002","test",0.0035838156,0.592371291128774,1587,18665,50,20202,24,18639,1563,26,0.0293219303604154,0.921538613470275,0.48,0.52,0.0773685773685774,0.922631422631423,0.0151228733459357,0.984877126654064,0.998607018483793,0.0013929815162068,6.20406909788868,0.563605343634315,11.0078251882475
"Analysis_1002","test",0.0035838156,0.592371291128774,1587,18665,50,20202,24,18639,1563,26,0.0293219303604154,0.921538613470275,0.48,0.52,0.0773685773685774,0.922631422631423,0.0151228733459357,0.984877126654064,0.998607018483793,0.0013929815162068,6.20406909788868,0.563605343634315,11.0078251882475
"Analysis_1002","test",0.0035838156,0.592371291128774,1587,18665,50,20202,24,18639,1563,26,0.0293219303604154,0.921538613470275,0.48,0.52,0.0773685773685774,0.922631422631423,0.0151228733459357,0.984877126654064,0.998607018483793,0.0013929815162068,6.20406909788868,0.563605343634315,11.0078251882475
"Analysis_1002","test",0.0035838156,0.592371291128774,1587,18665,50,20202,24,18639,1563,26,0.0293219303604154,0.921538613470275,0.48,0.52,0.0773685773685774,0.922631422631423,0.0151228733459357,0.984877126654064,0.998607018483793,0.0013929815162068,6.20406909788868,0.563605343634315,11.0078251882475
"Analysis_1002","test",0.0035838156,0.592371291128774,1587,18665,50,20202,24,18639,1563,26,0.0293219303604154,0.921538613470275,0.48,0.52,0.0773685773685774,0.922631422631423,0.0151228733459357,0.984877126654064,0.998607018483793,0.0013929815162068,6.20406909788868,0.563605343634315,11.0078251882475
"Analysis_1002","test",0.0035838156,0.592371291128774,1587,18665,50,20202,24,18639,1563,26,0.0293219303604154,0.921538613470275,0.48,0.52,0.0773685773685774,0.922631422631423,0.0151228733459357,0.984877126654064,0.998607018483793,0.0013929815162068,6.20406909788868,0.563605343634315,11.0078251882475
"Analysis_1002","test",0.0035838156,0.592371291128774,1587,18665,50,20202,24,18639,1563,26,0.0293219303604154,0.921538613470275,0.48,0.52,0.0773685773685774,0.922631422631423,0.0151228733459357,0.984877126654064,0.998607018483793,0.0013929815162068,6.20406909788868,0.563605343634315,11.0078251882475
"Analysis_1002","test",0.0035838156,0.592371291128774,1587,18665,50,20202,24,18639,1563,26,0.0293219303604154,0.921538613470275,0.48,0.52,0.0773685773685774,0.922631422631423,0.0151228733459357,0.984877126654064,0.998607018483793,0.0013929815162068,6.20406909788868,0.563605343634315,11.0078251882475
"Analysis_1002","test",0.0035838156,0.592371291128774,1587,18665,50,20202,24,18639,1563,26,0.0293219303604154,0.921538613470275,0.48,0.52,0.0773685773685774,0.922631422631423,0.0151228733459357,0.984877126654064,0.998607018483793,0.0013929815162068,6.20406909788868,0.563605343634315,11.0078251882475
"Analysis_1002","test",0.0035838156,0.592371291128774,1587,18665,50,20202,24,18639,1563,26,0.0293219303604154,0.921538613470275,0.48,0.52,0.0773685773685774,0.922631422631423,0.0151228733459357,0.984877126654064,0.998607018483793,0.0013929815162068,6.20406909788868,0.563605343634315,11.0078251882475
"Analysis_1002","test",0.0035838156,0.592371291128774,1587,18665,50,20202,24,18639,1563,26,0.0293219303604154,0.921538613470275,0.48,0.52,0.0773685773685774,0.922631422631423,0.0151228733459357,0.984877126654064,0.998607018483793,0.0013929815162068,6.20406909788868,0.563605343634315,11.0078251882475
"Analysis_1002","test",0.0035838156,0.592371291128774,1587,18665,50,20202,24,18639,1563,26,0.0293219303604154,0.921538613470275,0.48,0.52,0.0773685773685774,0.922631422631423,0.0151228733459357,0.984877126654064,0.998607018483793,0.0013929815162068,6.20406909788868,0.563605343634315,11.0078251882475
"Analysis_1002","test",0.0035838156,0.592371291128774,1587,18665,50,20202,24,18639,1563,26,0.0293219303604154,0.921538613470275,0.48,0.52,0.0773685773685774,0.922631422631423,0.0151228733459357,0.984877126654064,0.998607018483793,0.0013929815162068,6.20406909788868,0.563605343634315,11.0078251882475
"Analysis_1002","test",0.004003421,0.618908823528857,1272,18980,50,20202,20,18950,1252,30,0.0302571860816944,0.936697610112581,0.4,0.6,0.061974061974062,0.938025938025938,0.0157232704402516,0.984276729559748,0.998419388830348,0.00158061116965227,6.45431309904153,0.639641160949868,10.0905218317359
"Analysis_1002","test",0.0044340552,0.642795245350635,786,19466,50,20202,16,19432,770,34,0.0382775119617225,0.960300217262493,0.32,0.68,0.0381150381150381,0.961884961884962,0.0203562340966921,0.979643765903308,0.998253364841262,0.00174663515873831,8.39563636363636,0.706945244956772,11.875935828877
"Analysis_1002","test",0.0044340552,0.642795245350635,786,19466,50,20202,16,19432,770,34,0.0382775119617225,0.960300217262493,0.32,0.68,0.0381150381150381,0.961884961884962,0.0203562340966921,0.979643765903308,0.998253364841262,0.00174663515873831,8.39563636363636,0.706945244956772,11.875935828877
"Analysis_1002","test",0.0044340552,0.642795245350635,786,19466,50,20202,16,19432,770,34,0.0382775119617225,0.960300217262493,0.32,0.68,0.0381150381150381,0.961884961884962,0.0203562340966921,0.979643765903308,0.998253364841262,0.00174663515873831,8.39563636363636,0.706945244956772,11.875935828877
"Analysis_1002","test",0.005495608,0.690662549113107,556,19696,50,20202,12,19658,544,38,0.0396039603960396,0.97126209757061,0.24,0.76,0.0269280269280269,0.973071973071973,0.0215827338129496,0.97841726618705,0.998070674248578,0.00192932575142161,8.91264705882353,0.781031641062163,11.4113777089783
"Analysis_1002","test",0.0059575,0.70773004443399,75,20177,50,20202,1,20128,74,49,0.016,0.993926525775232,0.02,0.98,0.00366300366300366,0.996336996336996,0.0133333333333333,0.986666666666667,0.997571492293205,0.00242850770679487,5.46,0.983602941176471,5.55102040816327
"Analysis_1002","test",0.0059575,0.70773004443399,75,20177,50,20202,1,20128,74,49,0.016,0.993926525775232,0.02,0.98,0.00366300366300366,0.996336996336996,0.0133333333333333,0.986666666666667,0.997571492293205,0.00242850770679487,5.46,0.983602941176471,5.55102040816327
